ID,Rooms,Area_sqm,Ceiling_Height,Price_per_month,Bathrooms,Metro_Numeric,Parking_Numeric
273533747,2,42.0,3.2,73000.0,1,87428.57142857143,49131.74122236671
269252611,2,55.0,2.8,75000.0,1,81562.5,49131.74122236671
254435347,2,63.0,2.8,75000.0,1,70015.15151515152,48775.18175363862
271241650,2,42.0,2.6,76000.0,1,68057.14285714286,48775.18175363862
263673284,3,65.0,3.2,77000.0,1,70015.15151515152,49131.74122236671
274343083,3,75.0,2.8,85000.0,1,86846.11538461539,48775.18175363862
274341330,2,37.0,2.5,85000.0,1,70015.15151515152,48775.18175363862
272641616,1,60.0,2.85,85000.0,1,70015.15151515152,49131.74122236671
269688489,3,79.0,2.8,85000.0,1,70015.15151515152,48775.18175363862
268828065,3,80.0,2.87,90000.0,1,70015.15151515152,75542.34826762247
271890695,3,65.0,2.5,90000.0,1,86846.11538461539,49131.74122236671
271350805,4,108.0,2.7,89500.0,1,74966.66666666667,49131.74122236671
271351322,4,109.0,2.7,90400.0,1,74966.66666666667,49131.74122236671
272940811,3,75.0,2.8,90000.0,1,70015.15151515152,48775.18175363862
274997787,2,90.0,2.85,95000.0,2,70015.15151515152,75542.34826762247
273700097,3,67.0,3.1,95000.0,1,68057.14285714286,48775.18175363862
273473561,3,80.0,2.6,100000.0,2,70015.15151515152,48775.18175363862
212177722,2,65.0,2.8,100000.0,1,87428.57142857143,48775.18175363862
273336589,4,125.0,3.0,100000.0,2,73523.72881355933,49131.74122236671
273337902,3,125.0,3.0,100000.0,2,73523.72881355933,49131.74122236671
274411055,3,80.0,3.2,100000.0,1,81562.5,48775.18175363862
272579496,2,83.0,2.8,110000.0,1,73523.72881355933,52201.68764172336
274067138,2,55.0,3.0,110000.0,1,70015.15151515152,48775.18175363862
274809702,3,90.0,3.0,110000.0,1,73523.72881355933,49131.74122236671
270503540,2,80.0,2.7,115000.0,1,73523.72881355933,52201.68764172336
274801079,2,80.0,3.0,120000.0,2,87428.57142857143,52201.68764172336
273121734,3,100.0,2.8,120000.0,1,68057.14285714286,49131.74122236671
270845688,3,77.0,3.0,130000.0,1,73523.72881355933,52201.68764172336
264949125,2,47.0,3.0,130000.0,1,86846.11538461539,75542.34826762247
271249110,2,54.0,2.7,45000.0,1,45416.38497652582,48775.18175363862
268165241,2,66.0,2.7,55000.0,1,45416.38497652582,48775.18175363862
273900614,2,60.0,2.71,60000.0,1,45416.38497652582,49131.74122236671
264305774,1,38.0,2.65,33000.0,1,45416.38497652582,48775.18175363862
273855118,2,60.0,2.64,55000.0,1,45416.38497652582,48775.18175363862
272928230,1,38.0,2.64,33000.0,1,45416.38497652582,49131.74122236671
274258331,1,38.9,2.85,35000.0,1,45416.38497652582,48775.18175363862
258421337,1,32.0,2.48,25000.0,1,45416.38497652582,48775.18175363862
274709386,1,38.0,2.64,40000.0,1,45416.38497652582,48775.18175363862
273606714,1,33.0,2.6,40000.0,1,45416.38497652582,48775.18175363862
274981125,1,37.0,2.48,40000.0,1,45416.38497652582,48775.18175363862
274344812,2,54.0,2.64,40000.0,1,45416.38497652582,48775.18175363862
274643299,3,79.0,2.65,60000.0,1,45416.38497652582,49131.74122236671
272456150,1,38.0,2.65,28000.0,1,45416.38497652582,48775.18175363862
274264291,1,39.0,2.64,28000.0,1,42807.770318021205,48775.18175363862
215568322,1,34.0,2.71,29000.0,1,45416.38497652582,48775.18175363862
271810844,1,36.0,2.48,30000.0,1,45416.38497652582,48775.18175363862
274057765,1,32.0,2.48,30000.0,1,45416.38497652582,48775.18175363862
208999216,1,39.0,2.7,30000.0,1,45416.38497652582,48775.18175363862
274849317,1,40.0,2.64,32000.0,1,45416.38497652582,48775.18175363862
266705170,1,36.0,2.65,33000.0,1,42807.770318021205,48775.18175363862
274625441,1,34.0,2.85,33000.0,1,45416.38497652582,49131.74122236671
154876432,1,37.0,2.74,35000.0,1,45416.38497652582,49131.74122236671
273893050,1,35.0,2.6,35000.0,1,45416.38497652582,48775.18175363862
271907970,1,30.0,2.5,35000.0,1,45416.38497652582,48775.18175363862
274180385,1,36.0,2.6,35000.0,1,45416.38497652582,48775.18175363862
273410927,2,47.0,2.64,35000.0,1,45416.38497652582,49131.74122236671
273635603,1,37.0,2.64,35000.0,1,45416.38497652582,48775.18175363862
221667313,1,42.0,2.74,35000.0,1,45416.38497652582,49131.74122236671
274921110,2,44.0,2.64,35000.0,1,45416.38497652582,48775.18175363862
274401008,1,33.0,2.65,35000.0,1,45416.38497652582,48775.18175363862
274085805,1,40.0,2.48,37000.0,1,45416.38497652582,48775.18175363862
274593497,1,40.0,2.8,38000.0,1,45416.38497652582,48775.18175363862
274923968,1,35.0,2.65,38000.0,1,45416.38497652582,52201.68764172336
271439435,2,47.0,2.7,38000.0,1,45416.38497652582,48775.18175363862
273272321,1,38.0,2.65,38000.0,1,45416.38497652582,48775.18175363862
274535113,1,38.0,2.8,38000.0,1,45416.38497652582,48775.18175363862
267965006,2,47.0,2.64,40000.0,1,45416.38497652582,48775.18175363862
274997799,1,27.0,3.3,40000.0,1,45416.38497652582,75542.34826762247
268130869,2,49.0,2.7,40000.0,1,45416.38497652582,48775.18175363862
261621547,2,40.0,2.64,40000.0,1,45416.38497652582,48775.18175363862
269254140,2,51.1,2.48,40000.0,1,45416.38497652582,48775.18175363862
274214558,2,40.0,2.64,42000.0,1,45416.38497652582,49131.74122236671
273761245,2,51.0,2.85,42000.0,1,45416.38497652582,48775.18175363862
274340108,2,50.2,2.64,43000.0,1,45416.38497652582,48775.18175363862
274362850,1,38.0,2.8,45000.0,1,45416.38497652582,48775.18175363862
274054517,1,47.0,2.48,45000.0,1,45416.38497652582,48775.18175363862
274893072,2,54.0,2.74,45000.0,1,45416.38497652582,48775.18175363862
273402526,2,53.0,2.85,45000.0,1,45416.38497652582,48775.18175363862
274522048,2,69.0,2.65,45000.0,1,45416.38497652582,49131.74122236671
274745005,2,44.0,2.6,46000.0,1,45416.38497652582,48775.18175363862
274669435,1,33.0,2.7,47000.0,1,45416.38497652582,75542.34826762247
274141274,1,33.0,2.6,42000.0,1,45416.38497652582,52201.68764172336
272043391,2,56.0,2.71,50000.0,1,45416.38497652582,48775.18175363862
274952700,2,43.0,2.6,50000.0,2,45416.38497652582,48775.18175363862
268736154,3,60.0,2.64,50000.0,1,45416.38497652582,48775.18175363862
189756141,3,65.0,2.48,50000.0,1,45416.38497652582,49131.74122236671
272779706,3,64.1,2.64,50000.0,1,45416.38497652582,48775.18175363862
274550322,2,53.0,2.87,52000.0,1,45416.38497652582,48775.18175363862
274352216,2,65.0,2.64,53000.0,1,45416.38497652582,49131.74122236671
274981434,2,54.0,2.85,55000.0,1,45416.38497652582,48775.18175363862
271260353,3,74.0,2.64,55000.0,1,45416.38497652582,49131.74122236671
274899184,2,58.7,2.64,55000.0,1,45416.38497652582,48775.18175363862
232555857,3,78.0,2.64,55000.0,1,45416.38497652582,49131.74122236671
274473268,2,50.2,2.6,60000.0,1,45416.38497652582,49131.74122236671
274378811,3,52.0,2.6,60000.0,1,45416.38497652582,48775.18175363862
274945512,2,50.0,2.65,60000.0,1,45416.38497652582,48775.18175363862
274831299,3,84.6,2.65,60000.0,1,45416.38497652582,49131.74122236671
273401528,2,60.0,2.65,62000.0,1,45416.38497652582,49131.74122236671
273859388,2,60.0,2.85,78000.0,2,45416.38497652582,75542.34826762247
271673972,2,48.0,2.7,80000.0,1,45416.38497652582,49131.74122236671
271661217,2,39.0,2.6,95000.0,1,45416.38497652582,49131.74122236671
271051254,4,110.0,2.65,110000.0,2,45416.38497652582,48775.18175363862
273449903,3,60.0,2.85,120000.0,1,45416.38497652582,75542.34826762247
273726703,1,34.0,2.64,25000.0,1,45416.38497652582,48775.18175363862
274907207,1,32.0,2.64,26000.0,1,45416.38497652582,48775.18175363862
274779216,1,38.0,2.64,27000.0,1,45416.38497652582,48775.18175363862
274518607,1,33.0,2.64,28000.0,1,45416.38497652582,49131.74122236671
273682679,1,34.5,2.48,29000.0,1,45416.38497652582,48775.18175363862
251792950,1,39.0,2.71,29000.0,1,45416.38497652582,49131.74122236671
273695051,1,36.0,2.48,29000.0,1,45416.38497652582,49131.74122236671
274045115,1,37.0,2.8,30000.0,1,45416.38497652582,48775.18175363862
204883618,1,40.0,2.5,30000.0,1,45416.38497652582,48775.18175363862
206692191,2,38.0,2.7,34000.0,1,45416.38497652582,49131.74122236671
274970355,2,42.1,2.64,35000.0,1,45416.38497652582,49131.74122236671
274948843,1,35.0,2.64,35000.0,1,45416.38497652582,49131.74122236671
274631062,2,44.0,2.64,35000.0,1,45416.38497652582,48775.18175363862
274618910,2,45.0,2.64,35000.0,1,45416.38497652582,48775.18175363862
274660562,1,35.0,2.48,36000.0,1,45416.38497652582,49131.74122236671
203717379,1,36.0,2.8,37000.0,1,45416.38497652582,49131.74122236671
274110384,2,50.0,2.5,39900.0,1,45416.38497652582,48775.18175363862
274409038,2,58.0,2.85,40000.0,1,45416.38497652582,49131.74122236671
274096222,2,45.0,2.64,40000.0,1,45416.38497652582,48775.18175363862
265413614,1,38.6,2.65,40000.0,1,45416.38497652582,48775.18175363862
268667985,1,37.9,2.65,40000.0,1,45416.38497652582,48775.18175363862
233462094,1,40.0,2.64,40000.0,1,45416.38497652582,48775.18175363862
274569368,2,48.0,2.64,41000.0,1,45416.38497652582,48775.18175363862
274872956,1,39.0,2.64,42000.0,1,45416.38497652582,48775.18175363862
273599310,3,59.7,2.64,43000.0,1,45416.38497652582,49131.74122236671
274620830,2,63.0,2.65,45000.0,1,45416.38497652582,48775.18175363862
272906921,1,34.0,2.65,45000.0,1,45416.38497652582,48775.18175363862
244150785,2,52.0,2.48,45000.0,1,45416.38497652582,48775.18175363862
274650375,1,38.5,2.65,45000.0,1,45416.38497652582,48775.18175363862
273496792,2,45.0,2.64,46000.0,1,45416.38497652582,49131.74122236671
273550694,2,51.0,2.71,52500.0,1,45416.38497652582,52201.68764172336
274657752,3,63.0,2.71,54500.0,1,45416.38497652582,52201.68764172336
274881361,2,54.0,2.85,55000.0,1,45416.38497652582,48775.18175363862
273441096,3,65.0,2.64,55000.0,1,45416.38497652582,49131.74122236671
274568180,2,34.0,2.85,59990.0,1,45416.38497652582,48775.18175363862
274522898,2,55.0,2.65,60000.0,1,45416.38497652582,48775.18175363862
155011589,2,60.0,2.48,60000.0,1,45416.38497652582,49131.74122236671
241722309,3,64.0,2.75,62000.0,1,45416.38497652582,49131.74122236671
273345484,3,80.0,2.65,63000.0,1,45416.38497652582,49131.74122236671
274686331,2,30.0,2.71,35000.0,1,45416.38497652582,52201.68764172336
274424112,1,37.6,2.74,32000.0,2,45416.38497652582,48775.18175363862
265556257,1,31.0,2.64,34000.0,1,45416.38497652582,48775.18175363862
274464300,1,36.0,0.06,35000.0,1,45416.38497652582,48775.18175363862
274218683,1,36.2,2.64,35000.0,1,45416.38497652582,48775.18175363862
231656842,1,35.0,2.64,39000.0,1,45416.38497652582,48775.18175363862
206625522,2,27.0,2.85,40000.0,1,45416.38497652582,48775.18175363862
272781274,2,47.0,2.64,40000.0,1,45416.38497652582,48775.18175363862
274983897,1,33.0,2.64,41000.0,1,45416.38497652582,48775.18175363862
256573931,2,38.0,2.64,45000.0,1,45416.38497652582,48775.18175363862
271106526,1,32.4,2.64,45000.0,1,45416.38497652582,49131.74122236671
206084947,2,45.0,2.5,45000.0,1,42807.770318021205,48775.18175363862
272528855,3,58.0,2.7,49000.0,1,45416.38497652582,49131.74122236671
226637516,2,57.0,2.85,57000.0,1,45416.38497652582,48775.18175363862
257387376,2,47.0,3.3,65000.0,1,45416.38497652582,67966.08695652174
151493051,2,60.4,2.9,65000.0,1,45416.38497652582,49131.74122236671
271542889,3,100.0,2.65,79000.0,1,45416.38497652582,48775.18175363862
274583371,1,39.0,2.64,38000.0,1,45416.38497652582,48775.18175363862
274720765,2,55.4,2.65,40000.0,1,45416.38497652582,49131.74122236671
274663658,1,33.0,2.64,42000.0,1,45416.38497652582,48775.18175363862
242436883,2,57.7,2.75,45000.0,1,45416.38497652582,49131.74122236671
274897764,2,51.0,2.48,47000.0,1,45416.38497652582,48775.18175363862
274485563,2,44.4,2.64,48000.0,1,45416.38497652582,48775.18175363862
196342745,2,44.5,2.64,50000.0,1,45416.38497652582,48775.18175363862
274192646,1,35.0,2.64,50000.0,1,45416.38497652582,49131.74122236671
267446107,1,32.0,2.7,40000.0,1,50186.8021978022,48775.18175363862
273782036,1,32.0,2.8,38000.0,1,50186.8021978022,49131.74122236671
267771276,2,43.0,2.5,45000.0,1,50843.7375,48775.18175363862
274835996,1,38.0,2.5,45000.0,1,50843.7375,48775.18175363862
273925125,1,40.0,2.6,45000.0,1,50843.7375,48775.18175363862
172465750,2,45.0,2.64,50000.0,1,50843.7375,48775.18175363862
275004828,1,33.0,2.77,25000.0,1,50186.8021978022,48775.18175363862
274995577,2,42.0,2.64,39500.0,1,49036.84210526316,48775.18175363862
274620258,3,57.0,2.8,55000.0,1,50843.7375,48775.18175363862
274778698,1,35.0,2.64,33000.0,1,50843.7375,48775.18175363862
274867398,2,43.0,2.8,40000.0,1,50843.7375,48775.18175363862
274716460,2,45.0,2.65,35000.0,1,50185.63673469388,49131.74122236671
272614200,2,50.3,2.48,50000.0,1,50185.63673469388,49131.74122236671
274754960,1,40.0,2.71,30000.0,1,50185.63673469388,48775.18175363862
224825965,1,38.0,2.64,36000.0,1,50186.8021978022,49131.74122236671
248237515,1,35.0,2.64,37999.0,1,50843.7375,49131.74122236671
274985991,1,40.0,2.48,45000.0,1,50186.8021978022,49131.74122236671
272119337,2,57.0,2.7,60000.0,1,50186.8021978022,48775.18175363862
156679179,1,33.0,2.71,30000.0,1,50186.8021978022,48775.18175363862
167320732,1,35.0,2.65,30000.0,1,49036.84210526316,49131.74122236671
273824707,1,36.0,2.8,33000.0,1,50186.8021978022,48775.18175363862
274732781,2,43.0,2.77,35000.0,1,49036.84210526316,48775.18175363862
273811803,2,43.0,2.48,37000.0,1,50186.8021978022,48775.18175363862
274756055,1,36.0,2.64,37000.0,1,65488.07142857143,49131.74122236671
274337610,2,34.0,2.8,38000.0,1,50185.63673469388,48775.18175363862
274762906,2,41.3,2.65,38000.0,1,50843.7375,48775.18175363862
273670396,2,42.0,2.48,39000.0,1,50186.8021978022,48775.18175363862
274398222,2,44.2,2.65,40000.0,1,49036.84210526316,48775.18175363862
274602972,2,46.0,2.48,40000.0,1,50186.8021978022,48775.18175363862
252943389,1,38.0,2.64,40000.0,1,50186.8021978022,49131.74122236671
274707211,2,42.0,2.64,42000.0,1,50843.7375,49131.74122236671
273012304,2,44.0,2.5,42000.0,1,50186.8021978022,48775.18175363862
273925077,2,42.0,2.48,42000.0,1,53211.46721311475,48775.18175363862
269294935,1,40.0,2.7,43000.0,1,50186.8021978022,48775.18175363862
274985134,1,35.0,2.64,45000.0,1,50186.8021978022,48775.18175363862
274017716,2,38.0,2.5,45000.0,1,50186.8021978022,48775.18175363862
274950392,2,44.0,2.48,45000.0,1,50186.8021978022,48775.18175363862
274249538,2,68.0,2.8,45000.0,1,50186.8021978022,48775.18175363862
258912981,3,56.0,2.8,45000.0,1,65488.07142857143,48775.18175363862
273532192,2,51.0,2.8,48000.0,1,49036.84210526316,49131.74122236671
273219644,2,56.0,2.48,48000.0,1,49036.84210526316,48775.18175363862
273253017,3,56.0,2.8,50000.0,1,50843.7375,48775.18175363862
274835998,2,48.0,2.5,50000.0,1,50186.8021978022,48775.18175363862
274314871,1,40.0,2.6,50000.0,1,50186.8021978022,48775.18175363862
274440371,3,63.0,2.6,50000.0,1,49036.84210526316,48775.18175363862
273516768,1,48.0,2.65,50000.0,1,50185.63673469388,49131.74122236671
274828046,2,55.0,2.65,50000.0,1,50843.7375,48775.18175363862
273866657,1,31.0,2.8,55000.0,1,50843.7375,48775.18175363862
232362985,2,47.0,0.28,55000.0,1,50843.7375,49131.74122236671
274739298,2,52.0,2.48,55000.0,1,49036.84210526316,48775.18175363862
274041193,3,55.0,2.6,55000.0,1,50843.7375,48775.18175363862
273926694,2,62.0,2.48,55000.0,1,50186.8021978022,49131.74122236671
266801987,2,63.0,2.71,60000.0,1,50186.8021978022,52201.68764172336
274685640,2,42.0,2.6,60000.0,1,49036.84210526316,48775.18175363862
273778256,2,45.0,2.6,60000.0,1,49036.84210526316,48775.18175363862
274157770,2,60.0,2.65,65000.0,1,50185.63673469388,49131.74122236671
274067131,2,57.0,2.8,65000.0,1,50843.7375,48775.18175363862
274925489,2,52.0,2.75,65000.0,1,50843.7375,48775.18175363862
274781911,2,55.0,2.8,65000.0,1,50843.7375,49131.74122236671
270179850,2,52.0,2.8,66000.0,1,49036.84210526316,48775.18175363862
274683746,1,46.0,2.8,75000.0,1,65488.07142857143,48775.18175363862
274195102,2,60.0,2.65,75000.0,1,50843.7375,48775.18175363862
274966614,2,33.0,2.8,45000.0,1,50186.8021978022,48775.18175363862
274826429,1,38.0,2.48,30000.0,1,50186.8021978022,48775.18175363862
272835846,1,32.0,2.64,30000.0,1,49036.84210526316,48775.18175363862
274397096,1,36.0,2.75,33000.0,1,50843.7375,48775.18175363862
274758980,1,35.0,2.6,33000.0,1,50843.7375,49131.74122236671
274998405,1,34.0,2.8,34000.0,1,50843.7375,48775.18175363862
273773221,1,40.0,2.7,35000.0,1,50843.7375,49131.74122236671
274731935,1,33.0,2.8,35000.0,1,49036.84210526316,48775.18175363862
274623676,2,37.0,2.64,38000.0,1,50843.7375,49131.74122236671
273829434,2,48.0,2.8,38000.0,1,50186.8021978022,49131.74122236671
274859280,2,39.0,2.65,40000.0,1,50186.8021978022,48775.18175363862
274056479,1,42.0,2.85,40000.0,1,50843.7375,49131.74122236671
273792252,1,40.0,2.85,40000.0,1,50185.63673469388,49131.74122236671
269860139,2,38.0,2.64,40000.0,1,49036.84210526316,48775.18175363862
274255385,2,44.0,2.48,40000.0,1,50186.8021978022,49131.74122236671
274974718,1,35.0,2.64,42000.0,1,50186.8021978022,48775.18175363862
274902439,1,31.0,2.8,42000.0,1,50843.7375,48775.18175363862
274435581,2,55.0,2.8,43000.0,1,49036.84210526316,48775.18175363862
215229282,2,39.0,2.71,43000.0,1,50843.7375,48775.18175363862
154317462,1,38.0,2.64,43000.0,1,50186.8021978022,48775.18175363862
274932540,2,46.0,2.64,44000.0,1,50720.94736842105,48775.18175363862
250121653,2,45.0,2.6,45000.0,1,50186.8021978022,49131.74122236671
260865697,2,45.0,2.48,45000.0,1,49036.84210526316,48775.18175363862
272065985,1,31.0,2.64,45000.0,1,50186.8021978022,48775.18175363862
274406117,2,43.0,2.65,45000.0,1,50843.7375,48775.18175363862
274284840,2,45.0,2.64,45000.0,1,49036.84210526316,49131.74122236671
273693905,2,44.0,2.48,45000.0,1,50186.8021978022,49131.74122236671
274972287,2,47.6,2.6,47000.0,1,49036.84210526316,48775.18175363862
272953103,1,40.0,2.65,48000.0,1,65488.07142857143,52201.68764172336
274987706,1,35.0,2.6,50000.0,1,50843.7375,48775.18175363862
274879863,3,65.0,2.71,60000.0,1,50186.8021978022,48775.18175363862
271995550,2,42.0,2.8,60000.0,1,65488.07142857143,48775.18175363862
274382153,2,60.0,2.65,65000.0,1,50843.7375,48775.18175363862
274201910,3,69.0,2.71,71000.0,1,57178.5,52201.68764172336
271360786,3,91.0,3.2,77000.0,2,50186.8021978022,49131.74122236671
267514488,1,51.0,3.0,28000.0,1,50186.8021978022,49131.74122236671
274672892,1,38.0,2.9,38000.0,2,50186.8021978022,48775.18175363862
235627951,2,32.0,2.8,38500.0,1,50843.7375,48775.18175363862
228461131,1,32.7,2.71,40000.0,1,49036.84210526316,48775.18175363862
209101984,2,38.0,2.64,41000.0,1,65488.07142857143,48775.18175363862
274998074,2,45.0,2.48,45000.0,2,49036.84210526316,49131.74122236671
269792071,2,34.0,2.64,47000.0,1,50843.7375,48775.18175363862
253804191,2,50.0,2.64,49000.0,1,50186.8021978022,49131.74122236671
273533303,3,51.0,2.65,54000.0,1,50843.7375,48775.18175363862
274757577,2,47.0,2.64,68000.0,1,50843.7375,48775.18175363862
274873645,1,30.5,2.77,35000.0,1,53211.46721311475,48775.18175363862
274634182,1,38.0,2.8,40000.0,1,50186.8021978022,48775.18175363862
274498840,2,59.0,2.48,40000.0,1,50186.8021978022,48775.18175363862
274757662,2,40.0,2.64,43000.0,1,50843.7375,49131.74122236671
236995545,1,32.0,2.6,45000.0,1,53211.46721311475,48775.18175363862
274402147,2,46.0,2.8,45000.0,1,50186.8021978022,48775.18175363862
274893394,2,41.0,2.77,55000.0,1,53211.46721311475,49131.74122236671
274945632,3,88.1,2.48,67000.0,1,50186.8021978022,49131.74122236671
274855223,2,46.4,2.48,75000.0,1,50186.8021978022,48775.18175363862
274732131,2,50.0,2.64,50000.0,1,49457.5625,49131.74122236671
274794338,2,58.0,2.6,54000.0,1,51972.36184210526,48775.18175363862
274849188,1,38.0,2.7,38000.0,1,49457.5625,48775.18175363862
274949744,2,48.0,2.71,85000.0,1,51972.36184210526,75542.34826762247
274692291,2,53.0,2.71,130000.0,1,49457.5625,75542.34826762247
274945246,1,44.0,2.64,35000.0,1,51972.36184210526,48775.18175363862
269131419,1,40.0,2.85,35000.0,1,51972.36184210526,48775.18175363862
273110684,1,44.5,2.85,45000.0,1,49457.5625,49131.74122236671
274797786,2,54.4,2.7,50000.0,1,49457.5625,48775.18175363862
274602995,2,50.0,2.65,52000.0,1,51972.36184210526,49131.74122236671
264252843,3,62.0,2.8,50000.0,1,49457.5625,48775.18175363862
274089652,3,56.0,2.8,60000.0,1,51972.36184210526,48775.18175363862
274930859,1,31.0,2.5,33000.0,1,49457.5625,48775.18175363862
238065875,2,50.0,2.64,36000.0,1,49457.5625,48775.18175363862
273087205,1,31.0,2.7,37000.0,1,51972.36184210526,48775.18175363862
274645046,2,55.0,2.64,45000.0,1,49457.5625,49131.74122236671
274635011,1,36.0,2.64,45000.0,1,42034.3515625,48775.18175363862
273215534,2,53.0,2.64,47000.0,1,49457.5625,49131.74122236671
273555367,2,55.0,2.85,50000.0,1,49457.5625,48775.18175363862
274189395,2,51.0,2.7,50000.0,1,49457.5625,48775.18175363862
271818486,2,45.0,2.7,60000.0,1,51972.36184210526,48775.18175363862
274877218,1,45.0,3.0,65000.0,1,49457.5625,75542.34826762247
274750575,3,95.0,2.8,90000.0,2,51972.36184210526,48775.18175363862
273256265,1,32.0,2.65,27000.0,1,42034.3515625,52201.68764172336
273254308,1,17.0,2.85,31000.0,1,49457.5625,49131.74122236671
274903548,1,32.0,2.64,33000.0,1,49457.5625,48775.18175363862
274261604,1,28.0,3.0,34000.0,1,51972.36184210526,48775.18175363862
266537221,1,31.0,2.64,35000.0,1,49457.5625,49131.74122236671
274639404,1,36.7,2.64,36000.0,1,49457.5625,48775.18175363862
190606674,1,33.0,2.8,37000.0,1,51972.36184210526,48775.18175363862
273086130,1,35.0,2.5,38000.0,1,49457.5625,48775.18175363862
274930856,1,36.0,2.7,38000.0,1,51972.36184210526,48775.18175363862
274860236,1,32.0,2.8,38000.0,1,49457.5625,48775.18175363862
273259142,1,32.0,2.8,40000.0,1,51972.36184210526,48775.18175363862
271623130,2,41.3,2.8,35000.0,1,51972.36184210526,48775.18175363862
274661831,1,36.0,2.65,40000.0,1,49457.5625,49131.74122236671
274552517,1,40.0,2.74,40000.0,1,49457.5625,49131.74122236671
274155936,1,38.0,2.7,40000.0,1,51972.36184210526,48775.18175363862
274578462,1,37.8,2.74,40000.0,1,49457.5625,49131.74122236671
274953080,1,39.0,2.65,40000.0,1,51972.36184210526,48775.18175363862
273681774,2,37.0,2.6,42000.0,1,49457.5625,48775.18175363862
274707622,1,35.0,2.6,45000.0,1,51972.36184210526,52201.68764172336
274932315,1,37.0,2.6,45000.0,1,51972.36184210526,48775.18175363862
273520110,1,38.0,2.7,45000.0,1,49457.5625,49131.74122236671
177934404,2,54.0,3.0,47000.0,1,51972.36184210526,49131.74122236671
273341894,3,62.0,2.71,48000.0,1,49457.5625,52201.68764172336
274658753,2,40.0,2.6,50000.0,1,51972.36184210526,49131.74122236671
263191338,2,45.0,2.64,50000.0,1,51972.36184210526,48775.18175363862
273691284,2,51.7,2.64,50000.0,1,49457.5625,49131.74122236671
272370447,1,36.0,2.5,53000.0,1,49457.5625,48775.18175363862
274133916,2,52.0,2.8,53000.0,1,51972.36184210526,48775.18175363862
274214022,1,51.0,2.87,55000.0,1,49457.5625,48775.18175363862
273009935,2,52.0,2.85,55000.0,1,49457.5625,48775.18175363862
273537972,1,45.0,2.87,60000.0,1,51972.36184210526,48775.18175363862
274337605,2,60.0,2.87,60000.0,1,49457.5625,49131.74122236671
274879542,2,68.0,2.65,60000.0,1,49457.5625,48775.18175363862
269862688,3,74.9,2.85,60000.0,1,49457.5625,49131.74122236671
274046006,2,60.0,3.5,64000.0,1,49457.5625,48775.18175363862
271746093,2,51.0,2.65,65000.0,1,49457.5625,48775.18175363862
271582924,2,45.0,2.8,65000.0,1,51972.36184210526,48775.18175363862
154301088,3,90.0,2.71,65000.0,2,51972.36184210526,48775.18175363862
274867973,1,50.0,3.0,70000.0,1,51972.36184210526,75542.34826762247
274937286,2,63.0,2.85,70000.0,1,49457.5625,49131.74122236671
273694466,2,57.0,2.65,75000.0,1,51972.36184210526,48775.18175363862
274281413,3,92.0,2.85,90000.0,1,51972.36184210526,48775.18175363862
273471167,2,20.0,2.85,31990.0,1,49457.5625,48775.18175363862
271361028,1,34.0,2.8,34000.0,1,49457.5625,48775.18175363862
274952675,2,42.0,2.64,37000.0,1,49457.5625,48775.18175363862
274919082,2,42.0,2.64,38000.0,1,49457.5625,48775.18175363862
274169173,2,37.0,2.71,40000.0,1,49457.5625,48775.18175363862
265910493,2,45.0,2.8,40000.0,1,58745.53926701571,49131.74122236671
218380464,2,40.0,2.71,40000.0,1,51972.36184210526,49131.74122236671
274756056,1,35.0,2.64,40000.0,1,49457.5625,48775.18175363862
274023029,1,35.0,2.71,41500.0,1,49457.5625,52201.68764172336
274289650,2,54.0,2.85,42000.0,1,49457.5625,52201.68764172336
274993374,3,62.0,2.64,42000.0,1,49457.5625,48775.18175363862
272155915,2,58.0,2.71,43000.0,1,49457.5625,48775.18175363862
274596840,1,37.0,2.65,45000.0,1,49457.5625,48775.18175363862
271797418,2,57.3,2.64,45000.0,1,51972.36184210526,48775.18175363862
274899107,1,36.0,3.0,45000.0,1,49457.5625,49131.74122236671
274017727,3,59.4,2.64,48000.0,1,49457.5625,48775.18175363862
274657660,3,62.0,2.8,48000.0,1,49457.5625,49131.74122236671
211891924,2,54.6,2.71,49000.0,1,49457.5625,48775.18175363862
274830085,3,60.0,2.8,50000.0,1,49457.5625,48775.18175363862
274645891,1,44.0,3.0,53000.0,1,49457.5625,48775.18175363862
235232581,2,62.0,2.65,55000.0,1,49457.5625,48775.18175363862
274981463,2,47.0,2.7,56000.0,1,51972.36184210526,49131.74122236671
274842126,2,55.0,2.71,58000.0,1,49457.5625,52201.68764172336
274008093,2,53.7,2.71,58500.0,1,49457.5625,52201.68764172336
274218349,2,55.8,2.71,60000.0,1,49457.5625,52201.68764172336
273966510,2,53.0,2.71,60000.0,1,49457.5625,52201.68764172336
267132333,2,58.0,2.7,60000.0,1,49457.5625,49131.74122236671
274644320,3,63.2,2.85,70000.0,1,49457.5625,48775.18175363862
274288896,2,56.0,2.71,71000.0,1,49457.5625,67966.08695652174
272776942,2,50.8,2.71,72500.0,1,49457.5625,52201.68764172336
249922480,3,80.0,2.85,75000.0,1,51972.36184210526,49131.74122236671
274218740,3,83.0,2.8,80000.0,1,51972.36184210526,49131.74122236671
274893908,2,56.0,2.85,100000.0,1,51972.36184210526,75542.34826762247
274252397,3,64.0,3.0,110000.0,3,49457.5625,48775.18175363862
